date,product,category,store,price,sales,revenue
2022-10-30,Laptop HP,Electronics,Delhi Store,60000,71,4260000
2022-10-30,Laptop HP,Electronics,Mumbai Store,60000,73,4380000
2022-10-30,Laptop HP,Electronics,Chandigarh Store,60000,47,2820000
2022-10-31,iPhone 14,Electronics,Delhi Store,80000,59,4720000
2022-10-31,iPhone 14,Electronics,Mumbai Store,80000,60,4800000
2022-10-31,iPhone 14,Electronics,Chandigarh Store,80000,41,3280000
2022-10-31,Samsung TV,Electronics,Delhi Store,50000,58,2900000
2022-10-31,Samsung TV,Electronics,Mumbai Store,50000,68,3400000
2022-10-31,Samsung TV,Electronics,Chandigarh Store,50000,53,2650000
2022-10-31,Nike Shoes,Fashion,Delhi Store,5000,39,195000
2022-10-31,Nike Shoes,Fashion,Mumbai Store,5000,32,160000
2022-10-31,Nike Shoes,Fashion,Chandigarh Store,5000,29,145000
2022-10-31,Levi Jeans,Fashion,Delhi Store,3000,59,177000
2022-10-31,Levi Jeans,Fashion,Mumbai Store,3000,47,141000
2022-10-31,Levi Jeans,Fashion,Chandigarh Store,3000,34,102000
2022-10-31,Milk 1L,Grocery,Delhi Store,60,54,3240
2022-10-31,Milk 1L,Grocery,Mumbai Store,60,59,3540
2022-10-31,Milk 1L,Grocery,Chandigarh Store,60,31,1860
2022-10-31,Bread,Grocery,Delhi Store,40,48,1920
2022-10-31,Bread,Grocery,Mumbai Store,40,58,2320
2022-10-31,Bread,Grocery,Chandigarh Store,40,64,2560
2022-10-31,Washing Machine,Appliances,Delhi Store,25000,61,1525000
2022-10-31,Washing Machine,Appliances,Mumbai Store,25000,69,1725000
2022-10-31,Washing Machine,Appliances,Chandigarh Store,25000,58,1450000
2022-10-31,Laptop HP,Electronics,Delhi Store,60000,53,3180000
2022-10-31,Laptop HP,Electronics,Mumbai Store,60000,68,4080000
2022-10-31,Laptop HP,Electronics,Chandigarh Store,60000,55,3300000
2022-11-01,iPhone 14,Electronics,Delhi Store,80000,62,4960000
2022-11-01,iPhone 14,Electronics,Mumbai Store,80000,64,5120000
2022-11-01,iPhone 14,Electronics,Chandigarh Store,80000,52,4160000
2022-11-01,Samsung TV,Electronics,Delhi Store,50000,57,2850000
2022-11-01,Samsung TV,Electronics,Mumbai Store,50000,72,3600000
2022-11-01,Samsung TV,Electronics,Chandigarh Store,50000,48,2400000
2022-11-01,Nike Shoes,Fashion,Delhi Store,5000,56,280000
2022-11-01,Nike Shoes,Fashion,Mumbai Store,5000,61,305000
2022-11-01,Nike Shoes,Fashion,Chandigarh Store,5000,41,205000
2022-11-01,Levi Jeans,Fashion,Delhi Store,3000,46,138000
2022-11-01,Levi Jeans,Fashion,Mumbai Store,3000,40,120000
2022-11-01,Levi Jeans,Fashion,Chandigarh Store,3000,33,99000
2022-11-01,Milk 1L,Grocery,Delhi Store,60,71,4260
2022-11-01,Milk 1L,Grocery,Mumbai Store,60,41,2460
2022-11-01,Milk 1L,Grocery,Chandigarh Store,60,63,3780
2022-11-01,Bread,Grocery,Delhi Store,40,71,2840
2022-11-01,Bread,Grocery,Mumbai Store,40,57,2280
2022-11-01,Bread,Grocery,Chandigarh Store,40,69,2760
2022-11-01,Washing Machine,Appliances,Delhi Store,25000,37,925000
2022-11-01,Washing Machine,Appliances,Mumbai Store,25000,50,1250000
2022-11-01,Washing Machine,Appliances,Chandigarh Store,25000,36,900000
2022-11-01,Laptop HP,Electronics,Delhi Store,60000,40,2400000
2022-11-01,Laptop HP,Electronics,Mumbai Store,60000,56,3360000
2022-11-01,Laptop HP,Electronics,Chandigarh Store,60000,53,3180000
2022-11-02,iPhone 14,Electronics,Delhi Store,80000,38,3040000
2022-11-02,iPhone 14,Electronics,Mumbai Store,80000,43,3440000
2022-11-02,iPhone 14,Electronics,Chandigarh Store,80000,55,4400000
2022-11-02,Samsung TV,Electronics,Delhi Store,50000,63,3150000
2022-11-02,Samsung TV,Electronics,Mumbai Store,50000,43,2150000
2022-11-02,Samsung TV,Electronics,Chandigarh Store,50000,27,1350000
2022-11-02,Nike Shoes,Fashion,Delhi Store,5000,45,225000
2022-11-02,Nike Shoes,Fashion,Mumbai Store,5000,51,255000
2022-11-02,Nike Shoes,Fashion,Chandigarh Store,5000,42,210000
2022-11-02,Levi Jeans,Fashion,Delhi Store,3000,63,189000
2022-11-02,Levi Jeans,Fashion,Mumbai Store,3000,43,129000
2022-11-02,Levi Jeans,Fashion,Chandigarh Store,3000,65,195000
2022-11-02,Milk 1L,Grocery,Delhi Store,60,50,3000
2022-11-02,Milk 1L,Grocery,Mumbai Store,60,67,4020
2022-11-02,Milk 1L,Grocery,Chandigarh Store,60,63,3780
2022-11-02,Bread,Grocery,Delhi Store,40,57,2280
2022-11-02,Bread,Grocery,Mumbai Store,40,53,2120
2022-11-02,Bread,Grocery,Chandigarh Store,40,71,2840
2022-11-02,Washing Machine,Appliances,Delhi Store,25000,57,1425000
2022-11-02,Washing Machine,Appliances,Mumbai Store,25000,72,1800000
2022-11-02,Washing Machine,Appliances,Chandigarh Store,25000,65,1625000
2022-11-02,Laptop HP,Electronics,Delhi Store,60000,43,2580000
2022-11-02,Laptop HP,Electronics,Mumbai Store,60000,53,3180000
2022-11-02,Laptop HP,Electronics,Chandigarh Store,60000,39,2340000
2022-11-03,iPhone 14,Electronics,Delhi Store,80000,65,5200000
2022-11-03,iPhone 14,Electronics,Mumbai Store,80000,50,4000000
2022-11-03,iPhone 14,Electronics,Chandigarh Store,80000,55,4400000
2022-11-03,Samsung TV,Electronics,Delhi Store,50000,59,2950000
2022-11-03,Samsung TV,Electronics,Mumbai Store,50000,36,1800000
2022-11-03,Samsung TV,Electronics,Chandigarh Store,50000,40,2000000
2022-11-03,Nike Shoes,Fashion,Delhi Store,5000,40,200000
2022-11-03,Nike Shoes,Fashion,Mumbai Store,5000,40,200000
2022-11-03,Nike Shoes,Fashion,Chandigarh Store,5000,49,245000
2022-11-03,Levi Jeans,Fashion,Delhi Store,3000,47,141000
2022-11-03,Levi Jeans,Fashion,Mumbai Store,3000,59,177000
2022-11-03,Levi Jeans,Fashion,Chandigarh Store,3000,62,186000
2022-11-03,Milk 1L,Grocery,Delhi Store,60,42,2520
2022-11-03,Milk 1L,Grocery,Mumbai Store,60,43,2580
2022-11-03,Milk 1L,Grocery,Chandigarh Store,60,37,2220
2022-11-03,Bread,Grocery,Delhi Store,40,27,1080
2022-11-03,Bread,Grocery,Mumbai Store,40,57,2280
2022-11-03,Bread,Grocery,Chandigarh Store,40,37,1480
2022-11-03,Washing Machine,Appliances,Delhi Store,25000,54,1350000
2022-11-03,Washing Machine,Appliances,Mumbai Store,25000,53,1325000
2022-11-03,Washing Machine,Appliances,Chandigarh Store,25000,46,1150000
2022-11-03,Laptop HP,Electronics,Delhi Store,60000,60,3600000
2022-11-03,Laptop HP,Electronics,Mumbai Store,60000,30,1800000
2022-11-03,Laptop HP,Electronics,Chandigarh Store,60000,36,2160000
2022-11-04,iPhone 14,Electronics,Delhi Store,80000,66,5280000
2022-11-04,iPhone 14,Electronics,Mumbai Store,80000,49,3920000
2022-11-04,iPhone 14,Electronics,Chandigarh Store,80000,46,3680000
2022-11-04,Samsung TV,Electronics,Delhi Store,50000,46,2300000
2022-11-04,Samsung TV,Electronics,Mumbai Store,50000,38,1900000
2022-11-04,Samsung TV,Electronics,Chandigarh Store,50000,61,3050000
2022-11-04,Nike Shoes,Fashion,Delhi Store,5000,39,195000
2022-11-04,Nike Shoes,Fashion,Mumbai Store,5000,30,150000
2022-11-04,Nike Shoes,Fashion,Chandigarh Store,5000,46,230000
2022-11-04,Levi Jeans,Fashion,Delhi Store,3000,32,96000
2022-11-04,Levi Jeans,Fashion,Mumbai Store,3000,45,135000
2022-11-04,Levi Jeans,Fashion,Chandigarh Store,3000,47,141000
2022-11-04,Milk 1L,Grocery,Delhi Store,60,69,4140
2022-11-04,Milk 1L,Grocery,Mumbai Store,60,56,3360
2022-11-04,Milk 1L,Grocery,Chandigarh Store,60,31,1860
2022-11-04,Bread,Grocery,Delhi Store,40,25,1000
2022-11-04,Bread,Grocery,Mumbai Store,40,39,1560
2022-11-04,Bread,Grocery,Chandigarh Store,40,26,1040
2022-11-04,Washing Machine,Appliances,Delhi Store,25000,31,775000
2022-11-04,Washing Machine,Appliances,Mumbai Store,25000,36,900000
2022-11-04,Washing Machine,Appliances,Chandigarh Store,25000,52,1300000
2022-11-04,Laptop HP,Electronics,Delhi Store,60000,38,2280000
2022-11-04,Laptop HP,Electronics,Mumbai Store,60000,51,3060000
2022-11-04,Laptop HP,Electronics,Chandigarh Store,60000,42,2520000
2022-11-05,iPhone 14,Electronics,Delhi Store,80000,61,4880000
2022-11-05,iPhone 14,Electronics,Mumbai Store,80000,48,3840000
2022-11-05,iPhone 14,Electronics,Chandigarh Store,80000,70,5600000
2022-11-05,Samsung TV,Electronics,Delhi Store,50000,51,2550000
2022-11-05,Samsung TV,Electronics,Mumbai Store,50000,42,2100000
2022-11-05,Samsung TV,Electronics,Chandigarh Store,50000,65,3250000
2022-11-05,Nike Shoes,Fashion,Delhi Store,5000,65,325000
2022-11-05,Nike Shoes,Fashion,Mumbai Store,5000,62,310000
2022-11-05,Nike Shoes,Fashion,Chandigarh Store,5000,78,390000
2022-11-05,Levi Jeans,Fashion,Delhi Store,3000,70,210000
2022-11-05,Levi Jeans,Fashion,Mumbai Store,3000,72,216000
2022-11-05,Levi Jeans,Fashion,Chandigarh Store,3000,54,162000
2022-11-05,Milk 1L,Grocery,Delhi Store,60,50,3000
2022-11-05,Milk 1L,Grocery,Mumbai Store,60,43,2580
2022-11-05,Milk 1L,Grocery,Chandigarh Store,60,76,4560
2022-11-05,Bread,Grocery,Delhi Store,40,45,1800
2022-11-05,Bread,Grocery,Mumbai Store,40,38,1520
2022-11-05,Bread,Grocery,Chandigarh Store,40,58,2320
2022-11-05,Washing Machine,Appliances,Delhi Store,25000,64,1600000
2022-11-05,Washing Machine,Appliances,Mumbai Store,25000,66,1650000
2022-11-05,Washing Machine,Appliances,Chandigarh Store,25000,74,1850000
2022-11-05,Laptop HP,Electronics,Delhi Store,60000,68,4080000
2022-11-05,Laptop HP,Electronics,Mumbai Store,60000,72,4320000
2022-11-05,Laptop HP,Electronics,Chandigarh Store,60000,46,2760000
2022-11-06,iPhone 14,Electronics,Delhi Store,80000,76,6080000
2022-11-06,iPhone 14,Electronics,Mumbai Store,80000,48,3840000
2022-11-06,iPhone 14,Electronics,Chandigarh Store,80000,43,3440000
2022-11-06,Samsung TV,Electronics,Delhi Store,50000,58,2900000
2022-11-06,Samsung TV,Electronics,Mumbai Store,50000,73,3650000
2022-11-06,Samsung TV,Electronics,Chandigarh Store,50000,75,3750000
2022-11-06,Nike Shoes,Fashion,Delhi Store,5000,63,315000
2022-11-06,Nike Shoes,Fashion,Mumbai Store,5000,59,295000
2022-11-06,Nike Shoes,Fashion,Chandigarh Store,5000,67,335000
2022-11-06,Levi Jeans,Fashion,Delhi Store,3000,47,141000
2022-11-06,Levi Jeans,Fashion,Mumbai Store,3000,62,186000
2022-11-06,Levi Jeans,Fashion,Chandigarh Store,3000,66,198000
2022-11-06,Milk 1L,Grocery,Delhi Store,60,65,3900
2022-11-06,Milk 1L,Grocery,Mumbai Store,60,61,3660
2022-11-06,Milk 1L,Grocery,Chandigarh Store,60,82,4920
2022-11-06,Bread,Grocery,Delhi Store,40,47,1880
2022-11-06,Bread,Grocery,Mumbai Store,40,39,1560
2022-11-06,Bread,Grocery,Chandigarh Store,40,60,2400
2022-11-06,Washing Machine,Appliances,Delhi Store,25000,81,2025000
2022-11-06,Washing Machine,Appliances,Mumbai Store,25000,44,1100000
2022-11-06,Washing Machine,Appliances,Chandigarh Store,25000,80,2000000
2022-11-06,Laptop HP,Electronics,Delhi Store,60000,76,4560000
2022-11-06,Laptop HP,Electronics,Mumbai Store,60000,56,3360000
2022-11-06,Laptop HP,Electronics,Chandigarh Store,60000,48,2880000
2022-11-07,iPhone 14,Electronics,Delhi Store,80000,41,3280000
2022-11-07,iPhone 14,Electronics,Mumbai Store,80000,40,3200000
2022-11-07,iPhone 14,Electronics,Chandigarh Store,80000,44,3520000
2022-11-07,Samsung TV,Electronics,Delhi Store,50000,69,3450000
2022-11-07,Samsung TV,Electronics,Mumbai Store,50000,49,2450000
2022-11-07,Samsung TV,Electronics,Chandigarh Store,50000,50,2500000
2022-11-07,Nike Shoes,Fashion,Delhi Store,5000,56,280000
2022-11-07,Nike Shoes,Fashion,Mumbai Store,5000,63,315000
2022-11-07,Nike Shoes,Fashion,Chandigarh Store,5000,51,255000
2022-11-07,Levi Jeans,Fashion,Delhi Store,3000,54,162000
2022-11-07,Levi Jeans,Fashion,Mumbai Store,3000,54,162000
2022-11-07,Levi Jeans,Fashion,Chandigarh Store,3000,54,162000
2022-11-07,Milk 1L,Grocery,Delhi Store,60,46,2760
2022-11-07,Milk 1L,Grocery,Mumbai Store,60,70,4200
2022-11-07,Milk 1L,Grocery,Chandigarh Store,60,72,4320
2022-11-07,Bread,Grocery,Delhi Store,40,47,1880
2022-11-07,Bread,Grocery,Mumbai Store,40,57,2280
2022-11-07,Bread,Grocery,Chandigarh Store,40,58,2320
2022-11-07,Washing Machine,Appliances,Delhi Store,25000,31,775000
2022-11-07,Washing Machine,Appliances,Mumbai Store,25000,39,975000
2022-11-07,Washing Machine,Appliances,Chandigarh Store,25000,47,1175000
2022-11-07,Laptop HP,Electronics,Delhi Store,60000,60,3600000
2022-11-07,Laptop HP,Electronics,Mumbai Store,60000,28,1680000
2022-11-07,Laptop HP,Electronics,Chandigarh Store,60000,62,3720000
2022-11-08,iPhone 14,Electronics,Delhi Store,80000,50,4000000
2022-11-08,iPhone 14,Electronics,Mumbai Store,80000,55,4400000
2022-11-08,iPhone 14,Electronics,Chandigarh Store,80000,33,2640000
2022-11-08,Samsung TV,Electronics,Delhi Store,50000,47,2350000
2022-11-08,Samsung TV,Electronics,Mumbai Store,50000,31,1550000
2022-11-08,Samsung TV,Electronics,Chandigarh Store,50000,58,2900000
2022-11-08,Nike Shoes,Fashion,Delhi Store,5000,57,285000
2022-11-08,Nike Shoes,Fashion,Mumbai Store,5000,38,190000
2022-11-08,Nike Shoes,Fashion,Chandigarh Store,5000,46,230000
2022-11-08,Levi Jeans,Fashion,Delhi Store,3000,65,195000
2022-11-08,Levi Jeans,Fashion,Mumbai Store,3000,46,138000
2022-11-08,Levi Jeans,Fashion,Chandigarh Store,3000,50,150000
2022-11-08,Milk 1L,Grocery,Delhi Store,60,58,3480
2022-11-08,Milk 1L,Grocery,Mumbai Store,60,39,2340
2022-11-08,Milk 1L,Grocery,Chandigarh Store,60,46,2760
2022-11-08,Bread,Grocery,Delhi Store,40,42,1680
2022-11-08,Bread,Grocery,Mumbai Store,40,63,2520
2022-11-08,Bread,Grocery,Chandigarh Store,40,51,2040
2022-11-08,Washing Machine,Appliances,Delhi Store,25000,52,1300000
2022-11-08,Washing Machine,Appliances,Mumbai Store,25000,63,1575000
2022-11-08,Washing Machine,Appliances,Chandigarh Store,25000,45,1125000
2022-11-08,Laptop HP,Electronics,Delhi Store,60000,38,2280000
2022-11-08,Laptop HP,Electronics,Mumbai Store,60000,49,2940000
2022-11-08,Laptop HP,Electronics,Chandigarh Store,60000,67,4020000
2022-11-09,iPhone 14,Electronics,Delhi Store,80000,48,3840000
2022-11-09,iPhone 14,Electronics,Mumbai Store,80000,54,4320000
2022-11-09,iPhone 14,Electronics,Chandigarh Store,80000,41,3280000
2022-11-09,Samsung TV,Electronics,Delhi Store,50000,69,3450000
2022-11-09,Samsung TV,Electronics,Mumbai Store,50000,64,3200000
2022-11-09,Samsung TV,Electronics,Chandigarh Store,50000,55,2750000
2022-11-09,Nike Shoes,Fashion,Delhi Store,5000,36,180000
2022-11-09,Nike Shoes,Fashion,Mumbai Store,5000,50,250000
2022-11-09,Nike Shoes,Fashion,Chandigarh Store,5000,71,355000
2022-11-09,Levi Jeans,Fashion,Delhi Store,3000,47,141000
2022-11-09,Levi Jeans,Fashion,Mumbai Store,3000,55,165000
2022-11-09,Levi Jeans,Fashion,Chandigarh Store,3000,60,180000
2022-11-09,Milk 1L,Grocery,Delhi Store,60,33,1980
2022-11-09,Milk 1L,Grocery,Mumbai Store,60,38,2280
2022-11-09,Milk 1L,Grocery,Chandigarh Store,60,54,3240
2022-11-09,Bread,Grocery,Delhi Store,40,40,1600
2022-11-09,Bread,Grocery,Mumbai Store,40,67,2680
2022-11-09,Bread,Grocery,Chandigarh Store,40,60,2400
2022-11-09,Washing Machine,Appliances,Delhi Store,25000,52,1300000
2022-11-09,Washing Machine,Appliances,Mumbai Store,25000,62,1550000
2022-11-09,Washing Machine,Appliances,Chandigarh Store,25000,34,850000
2022-11-09,Laptop HP,Electronics,Delhi Store,60000,34,2040000
2022-11-09,Laptop HP,Electronics,Mumbai Store,60000,30,1800000
2022-11-09,Laptop HP,Electronics,Chandigarh Store,60000,35,2100000
2022-11-10,iPhone 14,Electronics,Delhi Store,80000,31,2480000
2022-11-10,iPhone 14,Electronics,Mumbai Store,80000,37,2960000
2022-11-10,iPhone 14,Electronics,Chandigarh Store,80000,48,3840000
2022-11-10,Samsung TV,Electronics,Delhi Store,50000,39,1950000
2022-11-10,Samsung TV,Electronics,Mumbai Store,50000,35,1750000
2022-11-10,Samsung TV,Electronics,Chandigarh Store,50000,58,2900000
2022-11-10,Nike Shoes,Fashion,Delhi Store,5000,51,255000
2022-11-10,Nike Shoes,Fashion,Mumbai Store,5000,32,160000
2022-11-10,Nike Shoes,Fashion,Chandigarh Store,5000,37,185000
2022-11-10,Levi Jeans,Fashion,Delhi Store,3000,34,102000
2022-11-10,Levi Jeans,Fashion,Mumbai Store,3000,67,201000
2022-11-10,Levi Jeans,Fashion,Chandigarh Store,3000,36,108000
2022-11-10,Milk 1L,Grocery,Delhi Store,60,42,2520
2022-11-10,Milk 1L,Grocery,Mumbai Store,60,38,2280
2022-11-10,Milk 1L,Grocery,Chandigarh Store,60,37,2220
2022-11-10,Bread,Grocery,Delhi Store,40,64,2560
2022-11-10,Bread,Grocery,Mumbai Store,40,59,2360
2022-11-10,Bread,Grocery,Chandigarh Store,40,54,2160
2022-11-10,Washing Machine,Appliances,Delhi Store,25000,50,1250000
2022-11-10,Washing Machine,Appliances,Mumbai Store,25000,31,775000
2022-11-10,Washing Machine,Appliances,Chandigarh Store,25000,34,850000
2022-11-10,Laptop HP,Electronics,Delhi Store,60000,34,2040000
2022-11-10,Laptop HP,Electronics,Mumbai Store,60000,61,3660000
2022-11-10,Laptop HP,Electronics,Chandigarh Store,60000,31,1860000
2022-11-11,iPhone 14,Electronics,Delhi Store,80000,37,2960000
2022-11-11,iPhone 14,Electronics,Mumbai Store,80000,55,4400000
2022-11-11,iPhone 14,Electronics,Chandigarh Store,80000,50,4000000
2022-11-11,Samsung TV,Electronics,Delhi Store,50000,33,1650000
2022-11-11,Samsung TV,Electronics,Mumbai Store,50000,56,2800000
2022-11-11,Samsung TV,Electronics,Chandigarh Store,50000,31,1550000
2022-11-11,Nike Shoes,Fashion,Delhi Store,5000,65,325000
2022-11-11,Nike Shoes,Fashion,Mumbai Store,5000,44,220000
2022-11-11,Nike Shoes,Fashion,Chandigarh Store,5000,58,290000
2022-11-11,Levi Jeans,Fashion,Delhi Store,3000,28,84000
2022-11-11,Levi Jeans,Fashion,Mumbai Store,3000,61,183000
2022-11-11,Levi Jeans,Fashion,Chandigarh Store,3000,28,84000
2022-11-11,Milk 1L,Grocery,Delhi Store,60,55,3300
2022-11-11,Milk 1L,Grocery,Mumbai Store,60,48,2880
2022-11-11,Milk 1L,Grocery,Chandigarh Store,60,43,2580
2022-11-11,Bread,Grocery,Delhi Store,40,56,2240
2022-11-11,Bread,Grocery,Mumbai Store,40,53,2120
2022-11-11,Bread,Grocery,Chandigarh Store,40,60,2400
2022-11-11,Washing Machine,Appliances,Delhi Store,25000,32,800000
2022-11-11,Washing Machine,Appliances,Mumbai Store,25000,62,1550000
2022-11-11,Washing Machine,Appliances,Chandigarh Store,25000,65,1625000
2022-11-11,Laptop HP,Electronics,Delhi Store,60000,59,3540000
2022-11-11,Laptop HP,Electronics,Mumbai Store,60000,43,2580000
2022-11-11,Laptop HP,Electronics,Chandigarh Store,60000,38,2280000
2022-11-12,iPhone 14,Electronics,Delhi Store,80000,75,6000000
2022-11-12,iPhone 14,Electronics,Mumbai Store,80000,43,3440000
2022-11-12,iPhone 14,Electronics,Chandigarh Store,80000,47,3760000
2022-11-12,Samsung TV,Electronics,Delhi Store,50000,49,2450000
2022-11-12,Samsung TV,Electronics,Mumbai Store,50000,45,2250000
2022-11-12,Samsung TV,Electronics,Chandigarh Store,50000,79,3950000
2022-11-12,Nike Shoes,Fashion,Delhi Store,5000,66,330000
2022-11-12,Nike Shoes,Fashion,Mumbai Store,5000,65,325000
2022-11-12,Nike Shoes,Fashion,Chandigarh Store,5000,60,300000
2022-11-12,Levi Jeans,Fashion,Delhi Store,3000,70,210000
2022-11-12,Levi Jeans,Fashion,Mumbai Store,3000,77,231000
2022-11-12,Levi Jeans,Fashion,Chandigarh Store,3000,54,162000
2022-11-12,Milk 1L,Grocery,Delhi Store,60,59,3540
2022-11-12,Milk 1L,Grocery,Mumbai Store,60,78,4680
2022-11-12,Milk 1L,Grocery,Chandigarh Store,60,72,4320
2022-11-12,Bread,Grocery,Delhi Store,40,57,2280
2022-11-12,Bread,Grocery,Mumbai Store,40,75,3000
2022-11-12,Bread,Grocery,Chandigarh Store,40,45,1800
2022-11-12,Washing Machine,Appliances,Delhi Store,25000,60,1500000
2022-11-12,Washing Machine,Appliances,Mumbai Store,25000,59,1475000
2022-11-12,Washing Machine,Appliances,Chandigarh Store,25000,82,2050000
2022-11-12,Laptop HP,Electronics,Delhi Store,60000,54,3240000
2022-11-12,Laptop HP,Electronics,Mumbai Store,60000,57,3420000
2022-11-12,Laptop HP,Electronics,Chandigarh Store,60000,57,3420000
2022-11-13,iPhone 14,Electronics,Delhi Store,80000,59,4720000
2022-11-13,iPhone 14,Electronics,Mumbai Store,80000,71,5680000
2022-11-13,iPhone 14,Electronics,Chandigarh Store,80000,71,5680000
2022-11-13,Samsung TV,Electronics,Delhi Store,50000,48,2400000
2022-11-13,Samsung TV,Electronics,Mumbai Store,50000,48,2400000
2022-11-13,Samsung TV,Electronics,Chandigarh Store,50000,42,2100000
2022-11-13,Nike Shoes,Fashion,Delhi Store,5000,70,350000
2022-11-13,Nike Shoes,Fashion,Mumbai Store,5000,57,285000
2022-11-13,Nike Shoes,Fashion,Chandigarh Store,5000,68,340000
2022-11-13,Levi Jeans,Fashion,Delhi Store,3000,54,162000
2022-11-13,Levi Jeans,Fashion,Mumbai Store,3000,64,192000
2022-11-13,Levi Jeans,Fashion,Chandigarh Store,3000,53,159000
2022-11-13,Milk 1L,Grocery,Delhi Store,60,42,2520
2022-11-13,Milk 1L,Grocery,Mumbai Store,60,38,2280
2022-11-13,Milk 1L,Grocery,Chandigarh Store,60,50,3000
2022-11-13,Bread,Grocery,Delhi Store,40,70,2800
2022-11-13,Bread,Grocery,Mumbai Store,40,64,2560
2022-11-13,Bread,Grocery,Chandigarh Store,40,38,1520
2022-11-13,Washing Machine,Appliances,Delhi Store,25000,76,1900000
2022-11-13,Washing Machine,Appliances,Mumbai Store,25000,70,1750000
2022-11-13,Washing Machine,Appliances,Chandigarh Store,25000,64,1600000
2022-11-13,Laptop HP,Electronics,Delhi Store,60000,51,3060000
2022-11-13,Laptop HP,Electronics,Mumbai Store,60000,51,3060000
2022-11-13,Laptop HP,Electronics,Chandigarh Store,60000,51,3060000
2022-11-14,iPhone 14,Electronics,Delhi Store,80000,40,3200000
2022-11-14,iPhone 14,Electronics,Mumbai Store,80000,45,3600000
2022-11-14,iPhone 14,Electronics,Chandigarh Store,80000,49,3920000
2022-11-14,Samsung TV,Electronics,Delhi Store,50000,49,2450000
2022-11-14,Samsung TV,Electronics,Mumbai Store,50000,62,3100000
2022-11-14,Samsung TV,Electronics,Chandigarh Store,50000,63,3150000
2022-11-14,Nike Shoes,Fashion,Delhi Store,5000,55,275000
2022-11-14,Nike Shoes,Fashion,Mumbai Store,5000,63,315000
2022-11-14,Nike Shoes,Fashion,Chandigarh Store,5000,36,180000
2022-11-14,Levi Jeans,Fashion,Delhi Store,3000,35,105000
2022-11-14,Levi Jeans,Fashion,Mumbai Store,3000,32,96000
